"ynultimatevideo_playlist_count";"playlist";"playlists"
"Message:";"Message:"
"Most Commented";"Most Commented"
"Most Favorite Videos";"Most Favorite Videos"
"Most Liked Videos";"Most Liked Videos"
"Most Liked";"Most Liked"
"Most Rated";"Most Rated"
"Most Recent";"Most Recent"
"Most Viewed";"Most Viewed"
"Move to Category";"Move to Category"
"My Computer";"My Computer"
"My Favorite Videos";"My Favorite Videos"
"My Playlists";"My Playlists"
"My Videos";"My Videos"
"Newest created";"Newest created"
"Next";"Next"
"No videos found.";"No videos found."
"No, do not allow embedding of videos.";"No, do not allow embedding of videos."
"No, do not allow members to comment on video playlists.";"No, do not allow members to comment on video playlists."
"No, do not allow members to comment on videos.";"No, do not allow members to comment on videos."
"No, do not allow members to delete their video playlists.";"No, do not allow members to delete their video playlists."
"No, do not allow members to delete their videos.";"No, do not allow members to delete their videos."
"No, do not allow members to edit their video playlists.";"No, do not allow members to edit their video playlists."
"No, do not allow members to edit their videos.";"No, do not allow members to edit their videos."
"No, do not allow video playlist to be created.";"No, do not allow video playlist to be created."
"No, do not allow video playlists to be viewed.";"No, do not allow video playlists to be viewed."
"No, do not allow video to be created.";"No, do not allow video to be created."
"No, do not allow video uploads.";"No, do not allow video uploads."
"No, do not allow videos to be viewed.";"No, do not allow videos to be viewed."
"Non-category";"Non-category"
"Number of categories per page in the listing page? (Enter a number between 1 and 50)";"Number of categories per page in the listing page? (Enter a number between 1 and 50)"
"Number of emails a person can send each time on each video? (Enter a number between 1 and 50)";"Number of emails a person can send each time on each video? (Enter a number between 1 and 50)"
"Number of Emails";"Number of Emails"
"Number of members";"Number of members"
"Number of playlists per page";"Number of playlists per page"
"Number of playlists";"Number of playlists"
"Number of tags";"Number of tags"
"Number of Timed Used";"Number of Timed Used"
"Number of Times Used";"Number of Times Used"
"Number of videos per category in the listing page? (Enter a number between 1 and 20)";"Number of videos per category in the listing page? (Enter a number between 1 and 20)"
"Number of videos per page";"Number of videos per page"
"Number of videos";"Number of videos"
"Oldest created";"Oldest created"
"Only Featured Videos";"Only Featured Videos"
"Options";"Options"
"or";"or"
"Orginal Item";"Orginal Item"
"Other Videos From Member";"Other Videos From Member"
"Owner";"Owner"
"Parent Category";"Parent Category"
"Paste the web address of the video here.";"Paste the web address of the video here."
"Paste the web address of the video here. Only support MP4 video format when uploading video via URL.";"Paste the web address of the video here. Only support MP4 video format when uploading video via URL."
"Path to FFMPEG";"Path to FFMPEG"
"People Also Like";"People Also Like"
"People Also Liked";"People Also Liked"
"Playing";"Playing"
"Playlist Create";"Playlist Create"
"Playlist Description";"Playlist Description"
"Playlist Image (optional)";"Playlist Image (optional)"
"Playlist Image";"Playlist Image"
"Playlist Name";"Playlist Name"
"Playlist";"Playlist"
"playlist_import_type";"playlist"
"Playlists Per Page";"Playlists Per Page"
"Please add a new category before deleting this category!";"Please add a new category before deleting this category!"
"Please enter the full path to your FFMPEG installation. (Environment variables are not present)";"Please enter the full path to your FFMPEG installation. (Environment variables are not present)"
"Please fill in the api key for parsing youtube video (YouTube Data API v3)";"Please fill in the api key for parsing youtube video (YouTube Data API v3)"
"please login to rate";"please login to rate"
"Please select at least one report item to remove.";"Please select at least one report item to remove."
"Popular Type";"Popular Type"
"Popular Videos";"Popular Videos"
"Post New Video";"Post New Video"
"Post Video";"Post Video"
"Posted by ";"Posted by "
"Posted by %1$s on %2$s";"Posted by %1$s on %2$s"
"Posted by %1$s";"Posted by %1$s"
"Posted by";"Posted by"
"Posted";"Posted"
"Preview";"Preview"
"Previous";"Previous"
"Privacy";"Privacy"
"processing";"processing"
"Profile Favorite Videos";"Profile Favorite Videos"
"Profile Video Playlists";"Profile Video Playlists"
"Profile Videos";"Profile Videos"
"queued";"queued"
"rating";"rating"
"ratings";"ratings"
"ready";"ready"
"Recent Type";"Recent Type"
"Recent Videos";"Recent Videos"
"Recipient's email";"Recipient's email"
"Related Video";"Related Video"
"Related Videos";"Related Videos"
"Clear History";"Clear History"
"remove from featured videos";"remove from featured videos"
"Remove from History";"Remove from History"
"Remove playlist";"Remove playlist"
"Remove Report Item?";"Remove Report Item?"
"Remove the selected Report Items?";"Remove the selected Report Items?"
"Remove vide";"Remove vide"
"Remove video";"Remove video"
"Remove";"Remove"
"Repeat";"Repeat"
"Report";"Report"
"Save changes";"Save changes"
"Save Changes";"Save Changes"
"Save Video";"Save Video"
"Search Videos";"Search Videos"
"Search";"Search"
"Select File";"Select File"
"Send to friends";"Send to friends"
"Send Message To Friends";"Send Message To Friends"
"Send to Yahoo";"Send to Yahoo"
"Send";"Send"
"Separate multiple email addresses (up to %d) with commas.";"Separate multiple email addresses (up to %d) with commas."
"Separate tags with commas.";"Separate tags with commas."
"Share";"Share"
"Show less";"Show less"
"Show more";"Show more"
"Show this video in search results";"Show this video in search results"
"Show vertical thumbnails";"Show vertical thumbnails"
"Shuffle";"Shuffle"
"Sign In";"Sign In"
